gene	score	logfoldchange	pval	pval_adj	cluster
Gimap6	4,953658103942871	1,9820386171340942	7,283108632192625e-07	0,00023908755959711745	NK cells
Klra8	4,952997207641602	7,076419830322266	7,307900544927845e-07	0,00023908755959711745	NK cells
Rps27	4,946034908294678	0,9116657972335815	7,574029752038017e-07	0,0002441653565576871	NK cells
Ugcg	4,9253692626953125	2,5587375164031982	8,420128079925907e-07	0,00026672053633154446	NK cells
Gm4759	4,923848628997803	2,8247134685516357	8,485839294700161e-07	0,00026672053633154446	NK cells
Rps16	4,81658935546875	0,8102865815162659	1,4603271621795209e-06	0,0004478039816220006	NK cells
Ifngr1	4,810993194580078	1,5389142036437988	1,5018204598452476e-06	0,0004549792224434789	NK cells
Rpl18a	4,6682844161987305	0,7571954727172852	3,0372537374437977e-06	0,0008678607412275488	NK cells
Cnn2	4,640523910522461	1,519317626953125	3,475269055874493e-06	0,0009709515601107125	NK cells
Lat	4,627730846405029	2,3094656467437744	3,6969437581856665e-06	0,0010215346241711932	NK cells
Thy1	4,57442045211792	2,4083080291748047	4,77540051046407e-06	0,0013051896286480332	NK cells
Epsti1	4,553908348083496	2,7626168727874756	5,265824606909528e-06	0,0014237544058144094	NK cells
Fcer1g	4,550567150115967	1,5298718214035034	5,350153298332944e-06	0,0014311660073040625	NK cells
Sell	4,5247673988342285	2,8098390102386475	6,046193096472563e-06	0,0016003318464295011	NK cells
Acap1	4,5156168937683105	2,516838312149048	6,313271672548314e-06	0,001653616835481535	NK cells
Ncr1	4,496706008911133	6,7857184410095215	6,90143055404034e-06	0,0017890357864056119	NK cells
S1pr5	4,446142673492432	5,843245029449463	8,74259863964082e-06	0,0022205317453915996	NK cells
Pabpc1	4,426827907562256	0,8728721141815186	9,56290655566884e-06	0,0024045928534229296	NK cells
Pdcd4	4,395424842834473	2,131589412689209	1,105564061230694e-05	0,0027524166653114654	NK cells
Dock2	4,368677616119385	2,1201186180114746	1,2500105991195225e-05	0,0030815212269470972	NK cells
Srgn	4,328733444213867	1,1313377618789673	1,4996919148800842e-05	0,003661141087345603	NK cells
Arhgdib	4,318143367767334	1,5593993663787842	1,5734708637129095e-05	0,0038043196988520296	NK cells
Ahnak	4,258267879486084	0,8372409343719482	2,0601709598650088e-05	0,00493361893198149	NK cells
Tln1	4,234781742095947	0,9153943657875061	2,2877395004700784e-05	0,005376187826104684	NK cells
Ppp1r12a	4,224830627441406	1,2987773418426514	2,3912074616691817e-05	0,0055162304241900524	NK cells
Cap1	4,213807106018066	1,4921479225158691	2,511017990418262e-05	0,005739958851733382	NK cells
Cd48	4,176367282867432	2,2070915699005127	2,962014532963692e-05	0,006649987092086789	NK cells
Adamts14	4,1544013023376465	5,951570987701416	3,261403518613519e-05	0,007193683462766398	NK cells
Gimap3	4,126530647277832	2,5436058044433594	3,682767782665792e-05	0,008052451816967943	NK cells
Gramd1a	4,087225437164307	2,2015321254730225	4,365626240670966e-05	0,009302853544209445	NK cells
Dusp2	4,054897308349609	2,6975674629211426	5,015635753109078e-05	0,0105981647909183	NK cells
Mndal	4,034693717956543	1,5975977182388306	5,467354950609026e-05	0,011456386686088662	NK cells
Evl	4,0099663734436035	1,6981827020645142	6,0727367103737e-05	0,012479579903641468	NK cells
Arhgef1	3,97202730178833	1,46058988571167	7,126355556529797e-05	0,014109622871570218	NK cells
Fgl2	3,965050458908081	2,027355909347534	7,338042087937288e-05	0,0141934667923987	NK cells
Ets1	3,9553563594818115	1,4060766696929932	7,642065292177634e-05	0,014668681814641727	NK cells
Cst7	3,9392435550689697	5,150233268737793	8,173891036798638e-05	0,01530908212598131	NK cells
Ikzf1	3,9369523525238037	2,034147262573242	8,252302004995967e-05	0,01530908212598131	NK cells
Psmb8	3,9295787811279297	1,0256527662277222	8,509476850084745e-05	0,015618306233239483	NK cells
Rps3	3,9272801876068115	0,6429802179336548	8,591188141205043e-05	0,015654016363087015	NK cells
Rap1b	3,8782293796539307	1,0830228328704834	0,00010521944502106718	0,018898163893248103	NK cells
Tmsb10	3,852452039718628	1,2113523483276367	0,00011694092051770095	0,020707601735335143	NK cells
Hcls1	3,8120012283325195	1,467643141746521	0,00013784625632839935	0,023904442175017943	NK cells
Cd247	3,798987627029419	3,0408878326416016	0,00014528841277520283	0,025022446159126542	NK cells
Dok2	3,78183913230896	3,485938787460327	0,00015567389676446455	0,026448784690151765	NK cells
Tbc1d10c	3,717116355895996	2,287313461303711	0,0002015096256804896	0,033117382599581115	NK cells
Fnbp1	3,7015323638916016	1,3725626468658447	0,00021430130106345256	0,03432233258114978	NK cells
Fyb	3,6907660961151123	1,4663887023925781	0,00022357970360233455	0,03535793488730002	NK cells
Tbx21	3,6473922729492188	5,259724140167236	0,0002649153222629593	0,04061765718476897	NK cells
Mbnl1	3,617443323135376	0,9619763493537903	0,0002975274059570725	0,04506823266741318	NK cells
Atp1b3	3,610114097595215	1,0269241333007812	0,0003060624190654074	0,04608347022395011	NK cells
Stk4	3,5920770168304443	1,3652737140655518	0,0003280527245108291	0,048522857398969395	NK cells
Coro1a	3,576037883758545	1,5667321681976318	0,00034884125160409413	0,05127684941821458	NK cells
Plek	3,573129653930664	1,6557621955871582	0,0003527401303846338	0,05127684941821458	NK cells
Tmsb4x	3,5730929374694824	0,40897974371910095	0,0003527896181885513	0,05127684941821458	NK cells
Ablim1	3,5695602893829346	1,1089991331100464	0,000357580820636129	0,051595724012841314	NK cells
Sema4a	3,5661306381225586	2,1001083850860596	0,00036229073157310394	0,05176022980344147	NK cells
Klra4	3,562106132507324	7,056032657623291	0,00036789152298461635	0,05226345957880327	NK cells
Usp48	3,549621343612671	1,5724780559539795	0,00038578561237312555	0,05449763608495642	NK cells
Prex1	3,5396409034729004	1,8012951612472534	0,000400671929787728	0,05628433337716436	NK cells
Hcst	3,5219712257385254	3,1135168075561523	0,00042835080550672266	0,05918066485970627	NK cells
Tes	3,509317398071289	2,03605055809021	0,00044925846661432163	0,061730077284246544	NK cells
Tyrobp	3,506460666656494	1,049024224281311	0,0004541087423941833	0,062057414823379016	NK cells
Efhd2	3,492683172225952	1,2624679803848267	0,0004781935038975443	0,06464610567475135	NK cells
Gmip	3,4617207050323486	1,9302494525909424	0,0005367336695452221	0,07003525718374362	NK cells
Sept6	3,4575493335723877	2,2633750438690186	0,0005451123192539851	0,07065386220433739	NK cells
Arpc2	3,447723150253296	0,7049767971038818	0,0005653333168248564	0,07289900641826161	NK cells
Adgre5	3,436237096786499	0,660007655620575	0,0005898546388649996	0,07567293313398171	NK cells
Dennd1c	3,4061999320983887	2,1413328647613525	0,0006587390146798664	0,08365652789962241	NK cells
Gimap1	3,396212100982666	1,4525747299194336	0,0006832538239480696	0,08633375579484527	NK cells
Prrc2c	3,3637661933898926	0,7950482368469238	0,0007688662921720782	0,09666571458333452	NK cells
Eomes	3,358405113220215	5,5902509689331055	0,0007839362497186886	0,09807003482177325	NK cells
Zap70	3,342160224914551	2,9536805152893066	0,0008312907919437872	0,10296949243067255	NK cells
Rps14	3,322889566421509	0,47545450925827026	0,0008909021171303387	0,10927674992801154	NK cells
Skap1	3,276196241378784	2,711761951446533	0,0010521544635479487	0,1278088115261506	NK cells
Bcl2	3,2662596702575684	1,868039846420288	0,0010897824552299317	0,13111282218543843	NK cells
Rps5	3,2606709003448486	0,543310821056366	0,001111489520807552	0,13245689099860614	NK cells
Sp100	3,234166383743286	1,7151671648025513	0,0012199836778927847	0,1433480821524022	NK cells
Add3	3,2206461429595947	0,8461012840270996	0,0012790201480111184	0,14958586800809104	NK cells
Sh3bgrl3	3,212097644805908	0,6985663175582886	0,00131769606661039	0,15339568330980674	NK cells
Kmt2a	3,1882221698760986	1,0853838920593262	0,001431504953650462	0,16587646110387497	NK cells
Txk	3,1864962577819824	3,6393086910247803	0,0014400731049299734	0,166053936464987	NK cells
Rps23	3,1845061779022217	0,6963241696357727	0,0014500125001285947	0,166053936464987	NK cells
Ms4a6b	3,1839406490325928	1,6994456052780151	0,0014528481217855297	0,166053936464987	NK cells
Pik3cd	3,169715166091919	1,6897836923599243	0,0015258838915977251	0,17194064018091923	NK cells
Rps15a	3,168400764465332	0,716816246509552	0,0015328011335527002	0,17194064018091923	NK cells
Zyx	3,153543710708618	1,6096307039260864	0,0016130106182928677	0,17857707028120867	NK cells
S1pr4	3,1317100524902344	2,11698842048645	0,001737914719447507	0,18999941574133722	NK cells
Rack1	3,1066226959228516	0,5156214833259583	0,0018923769928207656	0,20570466580455993	NK cells
Calm2	3,092191696166992	0,7561848759651184	0,001986844344575774	0,21441717186419673	NK cells
Rps3a1	3,080683708190918	0,6234651207923889	0,0020652590244552797	0,22098271561671495	NK cells
Satb1	3,06821346282959	2,53593111038208	0,002153426555703543	0,22751223001330081	NK cells
Sytl3	3,0354151725769043	5,075088024139404	0,002402047739564811	0,2506202921633077	NK cells
Fyn	3,0133683681488037	1,6598842144012451	0,002583650370496056	0,26845408498398066	NK cells
Cxcr3	3,0058555603027344	3,8196096420288086	0,002648348123458782	0,27404408874226777	NK cells
Fau	3,004394054412842	0,4279041886329651	0,002661104266257637	0,27423551956987	NK cells
Cd3d	2,9986658096313477	2,3882384300231934	0,002711646481250352	0,27830347253485754	NK cells
Arhgap9	2,9502980709075928	2,001816987991333	0,0031746755824444473	0,3193088700822625	NK cells
Serpinb9	2,9343762397766113	1,941148281097412	0,0033421888136038816	0,33086353432310867	NK cells
Klri2	2,9290738105773926	6,195736408233643	0,0033997370345906115	0,33393120208898797	NK cells
Fxyd5	2,9218032360076904	1,1093183755874634	0,0034801134865588695	0,3381136522635349	NK cells
Kcnab2	2,8892104625701904	2,6666977405548096	0,003862104982829064	0,3735101145893724	NK cells
Ifng	2,8806986808776855	4,999114990234375	0,003967947076811264	0,38227597412421166	NK cells
Chsy1	2,8576605319976807	1,6705412864685059	0,004267766715617858	0,40803419796277957	NK cells
Rplp0	2,8517191410064697	0,5423875451087952	0,004348348860797712	0,41416375797256993	NK cells
Rps7	2,8362014293670654	0,5929110646247864	0,004565365700985491	0,4326672430100115	NK cells
Stk10	2,835386037826538	1,7108738422393799	0,004577032676105113	0,4326672430100115	NK cells
Trac	2,8300764560699463	2,2941668033599854	0,004653688769047459	0,4366306123048446	NK cells
Coro2a	2,827888011932373	1,7859195470809937	0,004685621123088441	0,4379923536805162	NK cells
Cd37	2,821836471557617	1,5969526767730713	0,004774952512292158	0,4414197827999497	NK cells
Rpl5	2,8199269771575928	0,52641761302948	0,004803457832980097	0,44242837805965035	NK cells
Camk2b	2,8068251609802246	2,7897980213165283	0,005003237491250186	0,4591474697718465	NK cells
Gm1966	2,799752950668335	1,9834636449813843	0,005114172848379306	0,4676213682636279	NK cells
Rpl27	2,7926218509674072	0,6725766062736511	0,005228276091608763	0,4763224721866027	NK cells
Rpl34	2,789684295654297	0,7036385536193848	0,005275945697311876	0,47893016086248064	NK cells
Igkc	8,242127418518066	3,670276165008545	1,6917483766468133e-16	4,253901293078412e-12	Plasma cells
Igha	6,497073650360107	3,6151514053344727	8,189728705263018e-11	1,0296536414691929e-06	Plasma cells
Jchain	6,427208423614502	4,877013206481934	1,299685519460369e-10	1,0893530795610325e-06	Plasma cells
Arhgap45	5,899782657623291	1,6597023010253906	3,639804411799736e-09	1,830457638694087e-05	Plasma cells
Txndc5	4,932003498077393	4,023457050323486	8,139053771105389e-07	0,0022739611897160555	Plasma cells
Sec11c	4,421150207519531	2,1316776275634766	9,817685724955133e-06	0,020572142296166402	Plasma cells
Gadd45b	4,369598388671875	1,7053260803222656	1,2447519331055209e-05	0,022356633827098803	Plasma cells
Trp53inp1	4,159377098083496	3,1891825199127197	3,191168237591718e-05	0,047201132549555144	Plasma cells
Xbp1	3,959550380706787	2,428717613220215	7,509100667424489e-05	0,08891392158980561	Plasma cells
Itgb7	3,9110915660858154	1,9308925867080688	9,187988756984206e-05	0,10044868578015995	Plasma cells
Edem1	3,8921866416931152	2,52577543258667	9,934481711493634e-05	0,10253788699214879	Plasma cells
Xist	3,8763744831085205	1,0606039762496948	0,0001060244606003527	0,10253788699214879	Plasma cells
Shisa5	3,7804205417633057	1,0007500648498535	0,00015656369031936122	0,13817715645606024	Plasma cells
Kcnn4	3,7760090827941895	3,2353835105895996	0,00015936120649137986	0,13817715645606024	Plasma cells
Pdia4	3,5703089237213135	2,229407787322998	0,0003565605063175124	0,2423165927392932	Plasma cells
Hsp90b1	3,3791446685791016	1,335279941558838	0,0007271173474534598	0,42519455120272664	Plasma cells
Sparcl1	25,177370071411133	4,513487815856934	7,089554228135086e-140	1,7826684106645673e-135	SMC/Peri
Gucy1a1	22,344881057739258	6,671048641204834	1,354099144746313e-110	1,7024411497323022e-106	SMC/Peri
Sparc	21,9351863861084	3,373098850250244	1,1994399494068161e-106	1,0053305842611463e-102	SMC/Peri
Postn	21,590721130371094	7,2898149490356445	2,1956252351350753e-103	1,3802249134367867e-99	SMC/Peri
Mfge8	19,765119552612305	3,5391571521759033	5,945634344987807e-87	2,9900595120943684e-83	SMC/Peri
Pde5a	19,515945434570312	5,926584243774414	8,036883584140329e-85	3,368123962053476e-81	SMC/Peri
Gucy1b1	18,037364959716797	7,0943474769592285	9,91596011924696e-73	3,56195453140664e-69	SMC/Peri
Cald1	18,011362075805664	3,8260676860809326	1,5867290386959923e-72	4,98728770975134e-69	SMC/Peri
Myh11	16,21080207824707	7,106529712677002	4,230065388946705e-59	1,1818332689451654e-55	SMC/Peri
Itga1	16,080310821533203	2,570174217224121	3,506149208896533e-58	8,816212185770333e-55	SMC/Peri
Mylk	15,850776672363281	3,697258949279785	1,388550524538506e-56	3,1741002672291573e-53	SMC/Peri
Pdzd2	15,75468635559082	5,266851902008057	6,377450680295882e-56	1,3363416446336662e-52	SMC/Peri
Col1a2	15,73964786529541	3,544745922088623	8,089270333407364e-56	1,5646515579502167e-52	SMC/Peri
Tbx2	15,562568664550781	5,127612113952637	1,3074391601365525e-54	2,3482541201166866e-51	SMC/Peri
Col4a1	15,347383499145508	2,639197587966919	3,687638933281759e-53	6,181712065157988e-50	SMC/Peri
Rarres2	15,320507049560547	3,446322202682495	5,578045600241821e-53	8,766247288630036e-50	SMC/Peri
Ltbp2	15,10620403289795	6,313934803009033	1,4738900061778015e-51	2,1800567179612248e-48	SMC/Peri
Myl9	14,942347526550293	6,735466480255127	1,7471060315151228e-50	2,440610064580431e-47	SMC/Peri
Fermt2	14,794200897216797	2,895275592803955	1,5966866704667877e-49	2,1130887541519674e-46	SMC/Peri
Cst3	14,75418758392334	1,3373695611953735	2,8915141382989034e-49	3,6353561503762964e-46	SMC/Peri
Timp3	14,014784812927246	2,218271493911743	1,2658053920804956e-44	1,4467580265392755e-41	SMC/Peri
Tns1	13,783194541931152	2,2880587577819824	3,2171697477059295e-43	3,3706555544194e-40	SMC/Peri
Lhfp	13,65088939666748	4,922530651092529	1,994285730433738e-42	2,0058525876702536e-39	SMC/Peri
Pdgfrb	13,586287498474121	6,559925556182861	4,829666510447826e-42	4,670844784815792e-39	SMC/Peri
Acta2	13,15951156616211	7,2744927406311035	1,5005181404979756e-39	1,3974269867711702e-36	SMC/Peri
Ifitm3	13,130377769470215	1,809861183166504	2,205538213617984e-39	1,9806520850508644e-36	SMC/Peri
Tpm2	13,126945495605469	6,760414123535156	2,3077917928472815e-39	2,0010146424532724e-36	SMC/Peri
Cd81	13,026762008666992	2,107952833175659	8,618861906900072e-39	7,224042754966743e-36	SMC/Peri
Tpm1	12,754955291748047	2,6096932888031006	2,925429956075171e-37	2,3729011692100054e-34	SMC/Peri
Lipg	12,491585731506348	6,494728088378906	8,298256932853462e-36	6,520614705518759e-33	SMC/Peri
Des	12,272221565246582	7,152698516845703	1,2770085140185949e-34	9,730417904544718e-32	SMC/Peri
Col4a2	12,220549583435059	2,775346040725708	2,414466309094076e-34	1,785639863005016e-31	SMC/Peri
Lama4	12,215689659118652	4,698728561401367	2,5631744874906117e-34	1,841457785370041e-31	SMC/Peri
Angptl4	12,004072189331055	4,173282146453857	3,382339029598985e-33	2,3624698583129575e-30	SMC/Peri
Bgn	11,83421516418457	3,1451096534729004	2,5976149279357804e-32	1,7653250638633837e-29	SMC/Peri
Sept4	11,704136848449707	3,8875274658203125	1,2138856218511872e-31	8,032408937223185e-29	SMC/Peri
Itgb1	11,652469635009766	1,647636890411377	2,229043355806026e-31	1,437161414916475e-28	SMC/Peri
Gnas	11,561845779418945	1,1531902551651	6,431168592117757e-31	4,042793356220025e-28	SMC/Peri
Tsc22d1	11,486001968383789	2,122983455657959	1,55126218982914e-30	9,513777503232615e-28	SMC/Peri
Rhoj	11,427005767822266	2,7799839973449707	3,0649663287048677e-30	1,8349661508400927e-27	SMC/Peri
Tagln	11,232070922851562	7,051113128662109	2,837498199293362e-29	1,621565732300718e-26	SMC/Peri
Dkk3	11,176896095275879	4,2185235023498535	5,290822177682192e-29	2,956393859062638e-26	SMC/Peri
Sdc2	11,117533683776855	4,619938850402832	1,030826242369819e-28	5,634809970519369e-26	SMC/Peri
Ndrg2	11,09069538116455	4,724891662597656	1,3920203344849123e-28	7,44730878949428e-26	SMC/Peri
Cdkn1c	11,008865356445312	4,813737392425537	3,4633839482673887e-28	1,8143081120663227e-25	SMC/Peri
Gpx3	10,952821731567383	3,6989684104919434	6,440908985796362e-28	3,3052378866908066e-25	SMC/Peri
Mxra8	10,862080574035645	3,5579071044921875	1,7472228796673138e-27	8,78678386184692e-25	SMC/Peri
Tuba1a	10,809436798095703	1,9077404737472534	3,10570755285284e-27	1,531235616009503e-24	SMC/Peri
Crim1	10,79919147491455	2,854785680770874	3,472469789563483e-27	1,6791394780494954e-24	SMC/Peri
Col3a1	10,786983489990234	3,00620436668396	3,965921801783523e-27	1,8815679944499377e-24	SMC/Peri
Ism1	10,78428840637207	4,943289756774902	4,0839003162853964e-27	1,9016606194999312e-24	SMC/Peri
Myl6	10,693659782409668	1,4977611303329468	1,0898350745660278e-26	4,98252780908414e-24	SMC/Peri
Higd1b	10,521201133728027	7,174689292907715	6,898818272863354e-26	3,043347113528931e-23	SMC/Peri
Nr2f2	10,519164085388184	3,37941312789917	7,049650998324574e-26	3,056266799187439e-23	SMC/Peri
Enpp2	10,49344253540039	3,940291166305542	9,259176761748311e-26	3,946135587697649e-23	SMC/Peri
Cox4i2	10,357879638671875	8,014880180358887	3,854095533239205e-25	1,6151872030549967e-22	SMC/Peri
Lmcd1	10,342277526855469	6,425325870513916	4,536265071154684e-25	1,869907954330894e-22	SMC/Peri
Ifitm1	10,280364990234375	4,47975492477417	8,63995918142489e-25	3,504060864789175e-22	SMC/Peri
Ppp1r14a	9,955628395080566	6,368100166320801	2,3831217923881062e-23	9,511682138031577e-21	SMC/Peri
App	9,918122291564941	1,21144700050354	3,472262140617735e-23	1,3432312542435839e-20	SMC/Peri
Lamb2	9,860219955444336	2,216758966445923	6,191362241624569e-23	2,3588152055401482e-20	SMC/Peri
F2r	9,822127342224121	4,192502498626709	9,041541864437402e-23	3,3433760320776246e-20	SMC/Peri
Arhgap42	9,788668632507324	6,6142144203186035	1,259438047658324e-22	4,58964778382153e-20	SMC/Peri
Cspg4	9,674093246459961	5,711703300476074	3,8851994357330068e-22	1,395619140164378e-19	SMC/Peri
Igfbp7	9,658965110778809	2,3243942260742188	4,50390763967556e-22	1,5950810929527036e-19	SMC/Peri
Zeb2	9,576933860778809	1,9712471961975098	9,996906891507833e-22	3,3969219430670873e-19	SMC/Peri
Gng11	9,538549423217773	2,9413301944732666	1,4484422441817174e-21	4,856144030659905e-19	SMC/Peri
Lims1	9,519186019897461	2,719726800918579	1,7454107197113012e-21	5,774783229886931e-19	SMC/Peri
Tbx5	9,516650199890137	5,839258670806885	1,7885103200339573e-21	5,840531428214786e-19	SMC/Peri
Epb41l2	9,290843963623047	2,267528772354126	1,5306995234130136e-20	4,832878478588431e-18	SMC/Peri
Prelp	9,290365219116211	3,860373020172119	1,5376030156574845e-20	4,832878478588431e-18	SMC/Peri
Mcam	9,276147842407227	2,450584888458252	1,7571728765404812e-20	5,424742386516721e-18	SMC/Peri
Zbtb20	9,275428771972656	1,5629485845565796	1,7690549838710328e-20	5,424742386516721e-18	SMC/Peri
Angpt1	9,260671615600586	4,843480110168457	2,0315001168004038e-20	6,154466317704355e-18	SMC/Peri
Prex2	9,229363441467285	3,1911163330078125	2,722448739835686e-20	8,149520662281943e-18	SMC/Peri
Fstl1	9,153956413269043	2,564445972442627	5,488548202158429e-20	1,6236417005091022e-17	SMC/Peri
Nedd4	9,137072563171387	1,5049021244049072	6,416571927130032e-20	1,8750939507119414e-17	SMC/Peri
Slc25a4	9,135879516601562	1,749739646911621	6,487698298347142e-20	1,8750939507119414e-17	SMC/Peri
Notch3	9,04951000213623	7,040604114532471	1,43611548458549e-19	4,103536802261607e-17	SMC/Peri
Filip1l	8,97492504119873	2,1872217655181885	2,835451323985887e-19	8,010946465351139e-17	SMC/Peri
Mapt	8,965102195739746	2,7100212574005127	3,099928839330481e-19	8,66085674055166e-17	SMC/Peri
Marcks	8,95322322845459	1,7018626928329468	3,4525079379721163e-19	9,539924406627349e-17	SMC/Peri
Flna	8,932470321655273	2,2330498695373535	4,1660150665919784e-19	1,138635313581036e-16	SMC/Peri
Fxyd1	8,898574829101562	4,383167266845703	5,656848320545541e-19	1,5132069257459322e-16	SMC/Peri
Adgrg6	8,88101863861084	4,064452648162842	6,625074680808538e-19	1,7535526615676916e-16	SMC/Peri
Spp1	8,844864845275879	2,734682083129883	9,163905973142746e-19	2,400275163486191e-16	SMC/Peri
C1s1	8,718974113464355	3,0600802898406982	2,807328943252759e-18	7,20309043653986e-16	SMC/Peri
Lpp	8,717537879943848	2,713411808013916	2,843171831249424e-18	7,221369262299673e-16	SMC/Peri
Rbpms	8,505356788635254	2,167762517929077	1,810378505542871e-17	4,507125497215395e-15	SMC/Peri
Epas1	8,487256050109863	0,8800894618034363	2,115725057771293e-17	5,21567711545678e-15	SMC/Peri
Lmod1	8,472217559814453	6,118309497833252	2,4076524185526573e-17	5,8777106858744236e-15	SMC/Peri
Ckb	8,411093711853027	1,9420056343078613	4,0620427479255606e-17	9,727625228246496e-15	SMC/Peri
Fhl1	8,407788276672363	2,7790935039520264	4,178139349078895e-17	9,911256031376304e-15	SMC/Peri
S1pr3	8,366028785705566	5,97580623626709	5,959284428844655e-17	1,3747358436999896e-14	SMC/Peri
Mustn1	8,29877758026123	5,018309593200684	1,0518812436468026e-16	2,4045048974089867e-14	SMC/Peri
Lamb1	8,278892517089844	4,344423770904541	1,243256637535767e-16	2,8163683018771948e-14	SMC/Peri
Trpc6	8,253942489624023	6,878833293914795	1,5325365621323628e-16	3,440681415608774e-14	SMC/Peri
Btbd3	8,23367691040039	2,882239580154419	1,8155259202125766e-16	4,004508707346074e-14	SMC/Peri
Mprip	8,219253540039062	1,357750654220581	2,0477436616481784e-16	4,4774360323603e-14	SMC/Peri
Cryab	8,18873405456543	3,267240047454834	2,6398896412720322e-16	5,722415950843557e-14	SMC/Peri
Ecm1	8,177512168884277	1,6297110319137573	2,897648196731577e-16	6,227467000582522e-14	SMC/Peri
Smtn	8,175887107849121	4,32382345199585	2,9369635700085786e-16	6,258470251514044e-14	SMC/Peri
Hsd11b1	8,077398300170898	4,02511739730835	6,616299779279703e-16	1,3980408231091442e-13	SMC/Peri
Serpinh1	8,055466651916504	2,542476177215576	7,917603022715835e-16	1,6590677333849137e-13	SMC/Peri
Kank2	8,021439552307129	2,1436429023742676	1,0451265531637887e-15	2,171876626388716e-13	SMC/Peri
Sptbn1	7,968382835388184	0,8208543658256531	1,6076393618147632e-15	3,313450143674772e-13	SMC/Peri
Nid1	7,936351776123047	3,1884548664093018	2,08215132957105e-15	4,2565605839076465e-13	SMC/Peri
Heyl	7,862358570098877	7,018476963043213	3,769677584264987e-15	7,644237327124443e-13	SMC/Peri
Crip2	7,6985063552856445	1,2477978467941284	1,3766595388112456e-14	2,744365370244959e-12	SMC/Peri
Klf9	7,697872638702393	1,524544596672058	1,3835038904536955e-14	2,744365370244959e-12	SMC/Peri
Egflam	7,697632789611816	4,892245769500732	1,3860982383022858e-14	2,744365370244959e-12	SMC/Peri
Pde3a	7,691989421844482	2,1355202198028564	1,448648362259245e-14	2,8274752466252106e-12	SMC/Peri
Ntn4	7,69182014465332	3,7019202709198	1,450563956311999e-14	2,8274752466252106e-12	SMC/Peri
Col8a1	7,684420585632324	7,536710739135742	1,5369122308009032e-14	2,9727429264222084e-12	SMC/Peri
Serping1	7,678809642791748	2,0775506496429443	1,6057382079805765e-14	3,082159331272641e-12	SMC/Peri
Ccn2	7,564244270324707	4,133465766906738	3,9012667147915896e-14	7,320697876375711e-12	SMC/Peri
Lgals1	7,561394214630127	1,508563756942749	3,987723066885669e-14	7,427503445691863e-12	SMC/Peri
Tpm4	7,490457534790039	1,2510380744934082	6,863403312512078e-14	1,2597100459351549e-11	SMC/Peri
Hbegf	7,46285343170166	3,832756280899048	8,466838080789869e-14	1,5427437937787048e-11	SMC/Peri
Pdgfa	7,458435535430908	2,3459880352020264	8,755595548645094e-14	1,5838809357602943e-11	SMC/Peri
Kcnk3	7,428028583526611	6,235386371612549	1,1022815764486737e-13	1,979776445700136e-11	SMC/Peri
Calm2	7,414304256439209	1,1496987342834473	1,2226500343695757e-13	2,1803925612924102e-11	SMC/Peri
Gap43	7,122383117675781	6,086238384246826	1,0607678952180953e-12	1,8395178431213106e-10	SMC/Peri
Dock6	7,113100528717041	2,4389169216156006	1,1346468659858157e-12	1,9541572222748858e-10	SMC/Peri
Gjc1	6,9460649490356445	4,000311374664307	3,75615979691743e-12	6,254876694933031e-10	SMC/Peri
Nes	6,929640769958496	1,552828073501587	4,219106968951318e-12	6,979568732518479e-10	SMC/Peri
Maged2	6,91309928894043	3,8631999492645264	4,741781694978635e-12	7,792947759492664e-10	SMC/Peri
Sept7	6,866113185882568	1,2040345668792725	6,597469833577609e-12	1,071512836969177e-09	SMC/Peri
Fbn1	6,8659491539001465	3,4098775386810303	6,605070182152413e-12	1,071512836969177e-09	SMC/Peri
Meg3	6,830663681030273	5,012375831604004	8,452265844486356e-12	1,3623860555103169e-09	SMC/Peri
Arhgef17	6,810492515563965	4,014231204986572	9,726505883186225e-12	1,5577897479790933e-09	SMC/Peri
Crip1	6,783142566680908	0,8940660357475281	1,1758951787027408e-11	1,871385080283571e-09	SMC/Peri
Rcn3	6,778902530670166	2,779740810394287	1,210920626952169e-11	1,9066893149011723e-09	SMC/Peri
Laptm4a	6,77862548828125	0,8276765942573547	1,2132443443395806e-11	1,9066893149011723e-09	SMC/Peri
Ednra	6,7561821937561035	5,125364780426025	1,4167534357196815e-11	2,2126872758491548e-09	SMC/Peri
Myh9	6,732597351074219	0,9610651135444641	1,666605433073403e-11	2,586839112014242e-09	SMC/Peri
Tln1	6,718689918518066	1,0741633176803589	1,8336543030044033e-11	2,811416917624739e-09	SMC/Peri
Ebf1	6,718689918518066	3,247199058532715	1,8336543030044033e-11	2,811416917624739e-09	SMC/Peri
Hspb1	6,610294342041016	2,7601499557495117	3,8355679109993855e-11	5,845173037701791e-09	SMC/Peri
Pam	6,573563098907471	2,207373857498169	4,912530359090488e-11	7,441299751766886e-09	SMC/Peri
Art3	6,561951637268066	6,625258922576904	5,310811963153454e-11	7,996429150508598e-09	SMC/Peri
Angptl2	6,468275547027588	4,865566730499268	9,912771953726586e-11	1,4836705403360416e-08	SMC/Peri
Ilk	6,441455841064453	1,6179286241531372	1,1833290237118034e-10	1,7502828412490175e-08	SMC/Peri
Itga8	6,3825249671936035	3,8717572689056396	1,7419153068711729e-10	2,5614304322383414e-08	SMC/Peri
Rasl12	6,3776326179504395	4,14037561416626	1,798463965704464e-10	2,6292079312580668e-08	SMC/Peri
